record_id,asset_id,asset_type,station,route,last_service_date,days_since_service,fault_type,fault_count_30d,health_score,health_status,technician_note,recommended_action,temperature_celsius,vibration_level,oil_pressure_bar,fuel_efficiency_pct,axle_temp_celsius,wheel_profile_mm,pad_thickness_mm,brake_cylinder_pressure_bar,stopping_distance_m,response_time_ms,voltage_output_v,contact_resistance_ohm,rail_wear_mm,gauge_deviation_mm,ballast_void_pct,motor_current_a,cycle_time_seconds,sensor_reliability_pct
ad6df512-8c1d-4f33-b30d-7f3d2e55454a,SG-1026,signal_unit,Panadura,Colombo Fort - Jaffna,2026-04-19,144,relay_fault,1,33.6,RED,Relay coil resistance out of spec at 280 ohm. Replaced relay. Signal operates normally.,Take signal out of service. Emergency repair required before return. See Signal Manual Section 4.,,,,,,,,,,327,21.5,0.555,,,,,,
9e7ee297-12d6-4d1e-9a30-22291aa759eb,SG-1027,signal_unit,Colombo Fort,Colombo Fort - Badulla,2026-04-03,160,none,0,64.97,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Check relay contacts and response time within 2 days.,,,,,,,,,,210,22.3,0.331,,,,,,
86587cf4-374f-4387-b2e7-bd87f768751f,BG-1042,bogie,Ragama,Kandy - Badulla,2026-08-26,15,axle_crack,4,79.1,GREEN,Crack depth measured at 2mm on non-critical surface. Monitoring with weekly checks.,Continue normal inspection schedule. Next check in 30 days.,,2.42,,,51.7,131.3,,,,,,,,,,,,
0deb0db8-e140-4cd2-be9a-e61e0be80e54,PG-1012,platform_gate,Veyangoda,Colombo Fort - Trincomalee,2026-06-08,94,none,0,86.69,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.21,9.8,97.2
bd30a9b0-495c-4b3c-b4b8-24eb8e488453,DE-1026,diesel_engine,Vavuniya,Colombo Fort - Badulla,2026-04-06,157,none,0,72.64,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal scheduled maintenance. Next service in 30 days.,93.6,2.99,4.0,82.2,,,,,,,,,,,,,,
5cf5b8e9-b1ec-4f29-a171-28a621021915,EL-1019,electric_loco,Polgahawela,Colombo Fort - Badulla,2026-05-02,131,none,0,77.42,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal service cycle. No action required.,82.7,3.11,4.04,86.1,,,,,,,,,,,,,,
32269b84-034d-4ae0-9724-f4e6b7a03ff9,BG-1043,bogie,Maradana,Colombo Fort - Jaffna,2026-05-07,126,none,0,74.99,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal inspection schedule. Next check in 30 days.,,2.88,,,43.8,131.2,,,,,,,,,,,,
7f889ef5-9c2b-486c-bc34-4ad7706c5823,BR-1019,brake_system,Anuradhapura,Kandy - Badulla,2026-06-09,93,none,0,80.12,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,14.5,6.33,268,,,,,,,,,
7fae41c9-f791-4edd-b4c0-1cc4e3e8b23f,BG-1044,bogie,Hatton,Colombo Fort - Matara,2026-05-18,115,none,0,74.43,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal inspection schedule. Next check in 30 days.,,2.37,,,60.9,131.0,,,,,,,,,,,,
09e0d114-f610-4a63-b3d4-90a1ee661e1c,BG-1045,bogie,Batticaloa,Colombo Fort - Jaffna,2026-04-21,142,none,0,69.06,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Inspect wheel profile and axle bearings within 7 days.,,2.97,,,49.4,129.2,,,,,,,,,,,,
e1fb4ca2-28df-435b-99fe-d1f94b1246ef,DE-1027,diesel_engine,Ambalangoda,Colombo Fort - Jaffna,2026-05-12,121,none,0,74.5,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal scheduled maintenance. Next service in 30 days.,90.2,3.54,4.16,90.5,,,,,,,,,,,,,,
b285e3b3-3ebd-4824-9b68-6b4bb8744221,EL-1020,electric_loco,Panadura,Kandy - Badulla,2026-06-26,76,none,0,76.37,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal service cycle. No action required.,85.5,2.53,3.93,86.9,,,,,,,,,,,,,,
8c11f053-3754-452f-9ded-0e531dad28e7,SG-1028,signal_unit,Nanu Oya,Colombo Fort - Matara,2026-06-24,78,none,0,82.14,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,166,22.5,0.215,,,,,,
c7f98c49-9d33-47e0-b4d1-9e220bb1c5fa,BR-1020,brake_system,Hikkaduwa,Colombo Fort - Kandy,2026-04-14,149,none,0,71.11,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,12.4,5.85,286,,,,,,,,,
3e4f3bc1-2250-43b6-9dea-fddd80f360fc,DE-1028,diesel_engine,Ambalangoda,Colombo Fort - Kandy,2026-07-24,48,oil_leak,2,62.76,AMBER,Noticed oil marks on underframe. Tightened drain plug and replaced cracked gasket.,Schedule inspection within 7 days. Check oil and cooling system.,90.0,3.84,3.29,84.5,,,,,,,,,,,,,,
4bef1153-2cb4-4ff4-90d5-b917173dbd0b,LC-1012,level_crossing,Hikkaduwa,Kandy - Badulla,2026-08-26,15,none,0,86.13,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.01,10.2,95.5
12c647c7-b7ae-4dc9-ac79-ba3c139632fb,BG-1046,bogie,Polgahawela,Colombo Fort - Badulla,2026-04-27,136,none,0,67.09,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Inspect wheel profile and axle bearings within 7 days.,,3.65,,,52.1,128.7,,,,,,,,,,,,
0c89f889-7b0c-409c-9f2d-bb74ca0b3423,SG-1029,signal_unit,Kurunegala,Colombo Fort - Galle,2026-07-01,71,none,0,85.28,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,201,23.3,0.184,,,,,,
eea134ea-1a83-46d3-b41e-13858fddc1cc,SG-1030,signal_unit,Galle,Colombo Fort - Jaffna,2026-05-11,122,none,0,82.81,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,157,23.3,0.198,,,,,,
82718a65-05ec-4d3a-9063-77198bc7e163,BG-1047,bogie,Hatton,Colombo Fort - Trincomalee,2026-06-14,88,none,0,81.73,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,1.77,,,43.6,133.8,,,,,,,,,,,,
be9d2626-f02e-4c30-b586-440ec7f38311,LC-1013,level_crossing,Kalutara,Colombo Fort - Jaffna,2026-05-11,122,none,0,76.54,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.23,10.4,92.5
2dbfa8af-ac4a-4025-98bb-3bd9904b8fda,SG-1031,signal_unit,Moratuwa,Colombo Fort - Galle,2026-07-10,62,relay_fault,1,48.07,AMBER,Signal relay dropped intermittently causing false aspects. Contacts cleaned and tested.,Check relay contacts and response time within 2 days.,,,,,,,,,,276,21.2,0.482,,,,,,
5bdde4b2-9869-45bd-937a-d095763b0678,SG-1032,signal_unit,Veyangoda,Colombo Fort - Kandy,2026-04-23,140,none,0,75.64,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,206,23.4,0.229,,,,,,
a5b3b924-b8ad-4997-9938-0e05a6c4a920,SG-1033,signal_unit,Vavuniya,Colombo Fort - Jaffna,2026-06-29,73,none,0,84.65,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue normal monitoring schedule.,,,,,,,,,,159,22.8,0.162,,,,,,
a6c5db06-e7e8-4153-9f44-58b32898692d,LC-1014,level_crossing,Polgahawela,Colombo Fort - Badulla,2026-07-27,45,none,0,96.76,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine operational checks.,,,,,,,,,,,,,,,,2.76,8.5,96.9
3d6145c2-a2cb-4c65-92ca-14c647e3b62b,LC-1015,level_crossing,Colombo Fort,Colombo Fort - Jaffna,2026-04-18,145,none,0,74.9,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.39,10.3,93.5
87b4a17a-f0fc-4523-bfcb-a92e72835b28,BR-1021,brake_system,Veyangoda,Colombo Fort - Trincomalee,2026-05-04,129,none,0,74.36,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,14.9,6.16,290,,,,,,,,,
b505d43b-bee0-488d-9209-e8a8316e0d2d,SG-1034,signal_unit,Colombo Fort,Kandy - Badulla,2026-06-16,86,none,0,73.0,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal monitoring schedule.,,,,,,,,,,185,23.4,0.301,,,,,,
5b2c924c-ac6a-41ba-870e-c6bb36c6b366,TR-1026,track_section,Matara,Colombo Fort - Jaffna,2026-08-19,22,none,0,100.0,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine geometry inspections.,,,,,,,,,,,,,0.8,0,0.7,,,
066153c6-cae0-4483-a9e6-1987289d7e94,BG-1048,bogie,Maho,Colombo Fort - Badulla,2026-07-04,68,none,0,81.1,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,2.73,,,51.2,132.3,,,,,,,,,,,,
4bd2c681-49d7-449a-adf4-ff4c4599796f,DE-1029,diesel_engine,Gampaha,Colombo Fort - Badulla,2026-06-24,78,starter_failure,3,60.68,AMBER,Engine failed to crank on first attempt. Starter motor brushes worn. Replaced starter assembly.,Schedule inspection within 7 days. Check oil and cooling system.,89.8,3.7,3.25,85.9,,,,,,,,,,,,,,
2d68c1cc-8380-4bc6-af41-90e1700e0a13,EL-1021,electric_loco,Veyangoda,Colombo Fort - Badulla,2026-08-02,39,none,0,86.76,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal service cycle. No action required.,83.9,2.27,4.04,85.1,,,,,,,,,,,,,,
20503b8c-94d1-4bbd-8ba6-02d4c300a7e2,TR-1027,track_section,Trincomalee,Colombo Fort - Galle,2026-07-09,63,none,0,77.25,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine geometry inspections.,,,,,,,,,,,,,2.23,1.46,7.6,,,
2be2ecf3-3a70-485a-b942-e0a42eb5dffd,DE-1030,diesel_engine,Moratuwa,Colombo Fort - Kandy,2026-08-26,15,none,0,95.25,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal scheduled maintenance. Next service in 30 days.,76.0,1.61,4.35,92.4,,,,,,,,,,,,,,
a2637849-ecff-42fb-ba31-059b47ea07ef,SG-1035,signal_unit,Galle,Colombo Fort - Kandy,2026-05-03,130,none,0,69.06,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Check relay contacts and response time within 2 days.,,,,,,,,,,214,22.9,0.275,,,,,,
00feca5d-d2ab-4aa4-b77c-9fdb7e5c3bee,BR-1022,brake_system,Batticaloa,Colombo Fort - Jaffna,2026-09-05,5,none,0,97.43,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue routine checks. No immediate action required.,,,,,,,18.3,5.99,250,,,,,,,,,
b3a645ec-227e-4c0a-bb28-207f33d60479,SG-1036,signal_unit,Hambantota,Colombo Fort - Kandy,2026-08-24,17,none,0,91.45,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal monitoring schedule.,,,,,,,,,,132,23.7,0.123,,,,,,
1b8f6864-5cdf-4704-90d6-d59c1b0ef06f,BG-1049,bogie,Hatton,Colombo Fort - Badulla,2026-06-06,96,none,0,81.44,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,1.86,,,39.8,130.8,,,,,,,,,,,,
4a2fa684-9603-4deb-b31a-38c983c89a35,DE-1031,diesel_engine,Hambantota,Colombo Fort - Badulla,2026-04-28,135,starter_failure,1,31.36,RED,Intermittent starting issues. Traced to corroded battery terminals. Cleaned and torqued.,Withdraw from service immediately. Full engine overhaul required. See Manual Section 6.,106.2,4.79,2.47,79.0,,,,,,,,,,,,,,
4baf1d97-676a-41a7-811c-7956d0f2652e,BR-1023,brake_system,Trincomalee,Colombo Fort - Galle,2026-07-09,63,none,0,86.31,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,16.6,6.59,254,,,,,,,,,
27ef6ac5-4531-4a72-bbae-327adb9d3d82,TR-1028,track_section,Nanu Oya,Colombo Fort - Matara,2026-09-06,4,none,0,100.0,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine geometry inspections.,,,,,,,,,,,,,0.28,0,1.0,,,
b37b0775-db9d-4433-9a68-6fdcffbc1023,BG-1050,bogie,Maradana,Colombo Fort - Badulla,2026-05-21,112,none,0,78.37,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,3.1,,,51.3,132.2,,,,,,,,,,,,
0ce1e46a-0884-46d0-89e3-a0aff8db9cae,BG-1051,bogie,Hikkaduwa,Colombo Fort - Matara,2026-06-21,81,none,0,82.8,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal inspection schedule. Next check in 30 days.,,1.27,,,45.1,134.5,,,,,,,,,,,,
62141501-6226-46c1-ad38-174aa4617a32,EL-1022,electric_loco,Vavuniya,Colombo Fort - Jaffna,2026-08-26,15,none,0,85.66,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal service cycle. No action required.,78.8,2.57,4.41,88.6,,,,,,,,,,,,,,
220884cc-dfcc-40c8-9d8f-a3b147e27f8f,PG-1013,platform_gate,Aluthgama,Colombo Fort - Badulla,2026-04-29,134,none,0,72.13,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.47,11.5,89.6
048c8400-0be2-4299-ad3c-f30e0e620d6f,BG-1052,bogie,Maho,Colombo Fort - Jaffna,2026-08-05,36,none,0,94.87,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,1.6,,,35.2,135.5,,,,,,,,,,,,
ce5025a7-ad25-4aad-9763-c49cf429dcb2,BG-1053,bogie,Anuradhapura,Colombo Fort - Galle,2026-06-18,84,none,0,79.72,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,2.9,,,42.5,133.3,,,,,,,,,,,,
8d24448c-2208-45a8-b8be-8c2676e59289,DE-1032,diesel_engine,Hatton,Kandy - Badulla,2026-04-09,154,none,0,73.74,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal scheduled maintenance. Next service in 30 days.,88.2,2.94,3.87,83.5,,,,,,,,,,,,,,
83a7451a-bf53-4d60-8982-a8c2ebf6e8cc,EL-1023,electric_loco,Kurunegala,Colombo Fort - Trincomalee,2026-06-17,85,none,0,83.73,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal service cycle. No action required.,81.2,2.66,4.4,88.7,,,,,,,,,,,,,,
9ebbaac6-83b5-49f4-86d6-0d27ee1a2ff9,SG-1037,signal_unit,Ambalangoda,Colombo Fort - Galle,2026-06-01,101,none,0,69.79,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Check relay contacts and response time within 2 days.,,,,,,,,,,180,22.5,0.274,,,,,,
caa5bd29-065a-4605-b1ca-76b15e75d63f,BG-1054,bogie,Peradeniya,Colombo Fort - Matara,2026-05-06,127,none,0,78.04,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,2.55,,,41.0,131.8,,,,,,,,,,,,
d4ce0977-f711-439c-a6ea-6950042b15b3,BG-1055,bogie,Nanu Oya,Colombo Fort - Kandy,2026-04-19,144,none,0,66.62,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Inspect wheel profile and axle bearings within 7 days.,,3.13,,,52.6,128.7,,,,,,,,,,,,
354d1a38-78fa-4d1c-bdab-69598a25dbda,BG-1056,bogie,Kurunegala,Colombo Fort - Jaffna,2026-07-14,58,none,0,83.16,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal inspection schedule. Next check in 30 days.,,2.21,,,40.2,131.6,,,,,,,,,,,,
d536fe8e-343b-45e8-92df-b998e2f67cd1,TR-1029,track_section,Galle,Kandy - Badulla,2026-03-30,164,none,0,61.39,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Schedule track geometry check within 5 days. Inspect rail joints.,,,,,,,,,,,,,3.85,3.21,12.9,,,
3815e905-80f9-4dfa-99ad-ab39c85dfeab,BR-1024,brake_system,Hambantota,Kandy - Badulla,2026-08-26,15,none,0,94.7,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine checks. No immediate action required.,,,,,,,17.5,6.29,258,,,,,,,,,
74dddaa2-018d-4aa5-8ed2-8895fe54b36e,BG-1057,bogie,Trincomalee,Kandy - Badulla,2026-07-13,59,bearing_noise,2,69.2,AMBER,Axle bearing temperature elevated at 78 degrees. Bearing replaced. Now running at 42 degrees.,Inspect wheel profile and axle bearings within 7 days.,,2.57,,,51.8,129.3,,,,,,,,,,,,
ed179bce-cd14-4e28-ae64-e3ecf696ebee,SG-1038,signal_unit,Colombo Fort,Colombo Fort - Kandy,2026-04-27,136,none,0,67.33,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Check relay contacts and response time within 2 days.,,,,,,,,,,230,22.7,0.303,,,,,,
3cee1bf7-80e0-4811-876a-f3f7fefccb17,BR-1025,brake_system,Ambalangoda,Kandy - Badulla,2026-05-23,110,none,0,90.27,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,17.0,6.23,266,,,,,,,,,
e113a570-3dec-48f7-956a-ee36399d3ac6,SG-1039,signal_unit,Anuradhapura,Colombo Fort - Trincomalee,2026-06-12,90,none,0,81.62,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,160,23.6,0.176,,,,,,
9891975c-fa14-4205-bc0c-d52564120921,BG-1058,bogie,Trincomalee,Colombo Fort - Trincomalee,2026-08-21,20,none,0,95.26,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal inspection schedule. Next check in 30 days.,,1.56,,,32.4,135.1,,,,,,,,,,,,
1088d3b6-87b3-4e79-9146-debeeb87b901,BR-1026,brake_system,Kalutara,Colombo Fort - Kandy,2026-03-15,179,cylinder_leak,4,42.88,AMBER,Air cylinder leaking 0.3 bar per minute. Piston seal replaced. Now holding pressure.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,9.5,5.14,345,,,,,,,,,
adcede21-304c-4059-a9c6-0220be36617e,EL-1024,electric_loco,Jaffna,Kandy - Badulla,2026-04-18,145,none,0,68.92,AMBER,Monthly service carried out. Fluid levels checked. All systems operating normally.,Check electrical systems within 5 days. Run full diagnostic cycle.,90.1,3.4,4.11,83.9,,,,,,,,,,,,,,
91fa1cf7-236e-4808-b150-f638e427243e,SG-1040,signal_unit,Polgahawela,Colombo Fort - Trincomalee,2026-06-22,80,relay_fault,4,71.17,GREEN,Signal relay dropped intermittently causing false aspects. Contacts cleaned and tested.,Continue normal monitoring schedule.,,,,,,,,,,223,23.2,0.273,,,,,,
a6918b8d-23b4-4913-ae04-591156d43742,BR-1027,brake_system,Jaffna,Colombo Fort - Badulla,2026-03-21,173,none,0,62.04,AMBER,Routine inspection completed. No issues found. All readings within normal range.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,14.1,6.31,319,,,,,,,,,
8f7440dc-acb5-4abd-8395-f27554a20739,BR-1028,brake_system,Peradeniya,Colombo Fort - Kandy,2026-08-16,25,none,0,93.25,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,16.3,6.45,233,,,,,,,,,
d6775d64-dca9-40b4-ba4b-4681785b22d8,PG-1014,platform_gate,Kandy,Colombo Fort - Kandy,2026-04-01,162,none,0,73.8,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.53,10.4,96.2
af3c32b8-d487-40dc-8922-3b1dab8cd9b6,EL-1025,electric_loco,Moratuwa,Kandy - Badulla,2026-06-05,97,inverter_fault,1,52.62,AMBER,DC link voltage ripple excessive during load. Two capacitors replaced in bank.,Check electrical systems within 5 days. Run full diagnostic cycle.,91.8,4.31,3.51,82.8,,,,,,,,,,,,,,
cdfa3164-aa7a-4ccd-a6e3-fb3b390208cd,BG-1059,bogie,Gampaha,Colombo Fort - Kandy,2026-09-09,1,none,0,92.0,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal inspection schedule. Next check in 30 days.,,0.72,,,41.7,134.1,,,,,,,,,,,,
7dbf390c-7d47-4400-9189-49e62afcb4e9,BR-1029,brake_system,Hambantota,Colombo Fort - Matara,2026-05-29,104,pad_worn,5,66.26,AMBER,Wear indicator contact made during inspection. Pad replaced immediately. Rotor acceptable.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,14.4,6.05,286,,,,,,,,,
4400f1fa-a34f-41a0-b6c8-187132ccecbb,BG-1060,bogie,Polonnaruwa,Colombo Fort - Kandy,2026-04-20,143,none,0,75.57,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal inspection schedule. Next check in 30 days.,,3.03,,,47.7,131.8,,,,,,,,,,,,
487b38cd-2490-4ab5-9042-88b54ef59b70,BG-1061,bogie,Anuradhapura,Colombo Fort - Badulla,2026-08-04,37,bearing_noise,4,70.08,GREEN,Axle bearing temperature elevated at 78 degrees. Bearing replaced. Now running at 42 degrees.,Continue normal inspection schedule. Next check in 30 days.,,2.68,,,58.1,129.0,,,,,,,,,,,,
8378267f-e7c4-48d6-8dab-28f50964282e,BR-1030,brake_system,Kurunegala,Colombo Fort - Badulla,2026-08-14,27,cylinder_leak,4,89.5,GREEN,Found loose bleed nipple causing air loss. Tightened and tested brake application.,Continue routine checks. No immediate action required.,,,,,,,15.8,6.65,266,,,,,,,,,
d78edc98-f0ac-4ea1-b56f-361148cad8bb,BR-1031,brake_system,Trincomalee,Colombo Fort - Trincomalee,2026-03-28,166,none,0,63.12,AMBER,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,13.4,5.96,301,,,,,,,,,
546c8425-c22e-4cbe-9770-9524d8a6c7d4,EL-1026,electric_loco,Hatton,Colombo Fort - Jaffna,2026-06-28,74,none,0,81.58,GREEN,Periodic check completed. Torque checked on all fasteners. No corrective action required.,Continue normal service cycle. No action required.,78.0,2.02,4.07,86.6,,,,,,,,,,,,,,
bb613d4e-8e8b-40f3-8bdd-3c7cf03f1a94,TR-1030,track_section,Hatton,Colombo Fort - Jaffna,2026-08-12,29,none,0,95.5,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine geometry inspections.,,,,,,,,,,,,,2.17,0.58,4.7,,,
ac8d9e97-fcff-4e3c-aa13-3bc92b124510,PG-1015,platform_gate,Badulla,Kandy - Badulla,2026-07-19,53,none,0,84.19,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.58,10.3,91.8
5908a168-cbd7-4873-89a4-fd2c267a2924,SG-1041,signal_unit,Veyangoda,Kandy - Badulla,2026-06-25,77,none,0,77.86,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue normal monitoring schedule.,,,,,,,,,,162,23.2,0.219,,,,,,
3f39ecc0-1909-483e-97bd-42db00819900,BR-1032,brake_system,Hatton,Colombo Fort - Matara,2026-05-04,129,none,0,77.05,GREEN,Monthly service carried out. Fluid levels checked. All systems operating normally.,Continue routine checks. No immediate action required.,,,,,,,14.0,6.81,284,,,,,,,,,
637b4f4c-432b-4808-ac92-2b3a8bd74dbf,BR-1033,brake_system,Ragama,Colombo Fort - Kandy,2026-07-09,63,none,0,80.08,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue routine checks. No immediate action required.,,,,,,,16.4,6.93,282,,,,,,,,,
14f8ab65-f4bc-4a98-8ffa-0856844bca57,PG-1016,platform_gate,Kandy,Colombo Fort - Trincomalee,2026-05-23,110,sensor_fault,5,65.16,AMBER,Sensor output voltage drifting by 0.5V. Sensor unit replaced. System verified correct.,Inspect door mechanism and drive motor within 3 days.,,,,,,,,,,,,,,,,4.38,11.6,89.0
48c8073a-1a27-4ba4-80ba-40d824390ec5,BG-1062,bogie,Badulla,Colombo Fort - Trincomalee,2026-03-21,173,none,0,61.57,AMBER,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Inspect wheel profile and axle bearings within 7 days.,,3.49,,,58.0,129.3,,,,,,,,,,,,
7aeedb90-9f30-4ab6-9b15-51a112f7339c,LC-1016,level_crossing,Ragama,Colombo Fort - Kandy,2026-08-05,36,none,0,84.17,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine operational checks.,,,,,,,,,,,,,,,,3.57,9.4,94.8
11d2cd89-d466-49d5-bd5a-5180860a9348,BR-1034,brake_system,Ambalangoda,Colombo Fort - Badulla,2026-06-21,81,pad_worn,3,69.9,AMBER,"Brake pad thickness at 4mm, below 5mm minimum. Replaced all four pads on bogie set.",Inspect brake pads and cylinders within 3 days. Test stopping distance.,,,,,,,13.6,5.63,274,,,,,,,,,
c05d720a-399a-45db-8ffb-b5fbf9673b21,LC-1017,level_crossing,Hikkaduwa,Colombo Fort - Galle,2026-05-01,132,barrier_worn,2,46.47,AMBER,Barrier pole cracked at pivot mounting. Replaced barrier arm. Torque set to specification.,Inspect gate mechanism and sensors within 3 days.,,,,,,,,,,,,,,,,4.36,14.6,82.9
8a7348dd-b94f-48eb-9dbc-93405616f412,SG-1042,signal_unit,Nanu Oya,Colombo Fort - Badulla,2026-09-03,7,none,0,97.89,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue normal monitoring schedule.,,,,,,,,,,115,23.9,0.068,,,,,,
d9f73523-d0de-4486-a050-a05afcca92f9,EL-1027,electric_loco,Polonnaruwa,Kandy - Badulla,2026-08-25,16,none,0,94.23,GREEN,Inspection passed. Sensor readings nominal. Documentation updated in maintenance log.,Continue normal service cycle. No action required.,74.1,1.71,4.45,93.1,,,,,,,,,,,,,,
49157afe-1863-4163-8e58-44974608dea3,BR-1035,brake_system,Kalutara,Colombo Fort - Jaffna,2026-04-11,152,none,0,74.56,GREEN,Scheduled preventive maintenance carried out. Lubrication and cleaning completed.,Continue routine checks. No immediate action required.,,,,,,,14.1,6.08,274,,,,,,,,,
196a8550-7219-4b08-b603-a8cee3bd41e1,TR-1031,track_section,Ambalangoda,Colombo Fort - Trincomalee,2026-06-26,76,none,0,86.77,GREEN,Routine inspection completed. No issues found. All readings within normal range.,Continue routine geometry inspections.,,,,,,,,,,,,,0.96,0.82,4.1,,,
